"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"02282","5","23","74","0","2024","A","N",4,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","3","23","74","0","2024","A","",1,2,36149,36149,543,397,20657,"",11.92,1.24,0.49,6.87,12.19,0.45,0.45,"",-1,-50.0,0,0.0,-13180,-26.7,-13180,-26.7,-439,-44.7,-10,-2.5,-484,-2.3
"02290","5","23","74","0","2024","A","",10,17,947348,762415,12033,1082,56278,"",0.54,0.14,0.14,0.22,0.13,1.01,1.01,"",2,25.0,-1,-5.6,80813,9.3,98046,14.8,-2313,-16.1,134,14.1,6996,14.2
"02999","5","23","74","0","2024","A","",40,66,7084212,4444694,69259,2051,106663,"",0.25,0.41,0.45,0.47,0.28,1.08,1.08,"",-10,-20.0,-7,-9.6,660936,10.3,188515,4.4,-19454,-21.9,351,20.6,18269,20.7
"04000","3","23","54","0","2024","A","",71,2732,185078561,1813224,7737,1303,67736,"",0.89,1.20,1.32,0.53,0.36,1.10,1.10,"",1,1.4,195,7.7,17277656,10.3,236043,15.0,5661,272.7,31,2.4,1581,2.4
"04000","5","23","54","0","2024","A","",18417,226684,18002949792,2696975151,38106594,1527,79419,"",1.05,1.34,1.41,1.22,0.86,1.05,1.05,"",823,4.7,13591,6.4,2010104893,12.6,63683342,2.4,3335743,9.6,84,5.8,4368,5.8
"04001","3","23","74","0","2024","A","",5,117,5799214,249605,2167,953,49531,"",22.43,10.00,9.96,27.83,26.93,1.00,1.00,"",0,0.0,-1,-0.8,219061,3.9,86566,53.1,2052,1784.3,45,5.0,2308,4.9
"04001","5","23","74","0","2024","A","",52,550,26043842,7051978,421082,911,47352,"",1.06,0.63,0.49,1.21,2.58,0.78,0.78,"",4,8.3,-58,-9.5,916757,3.6,-165545,-2.3,-125737,-23.0,116,14.6,5991,14.5
"04003","3","23","74","0","2024","A","",7,116,5735575,120702,200,953,49551,"",7.60,4.71,4.44,4.19,1.37,0.95,0.94,"",0,0.0,5,4.5,521158,10.0,-33530,-21.7,-628,-75.8,48,5.3,2468,5.2
"04003","5","23","74","0","2024","A","",241,2097,121439879,24020446,333134,1114,57904,"",1.19,1.14,1.03,1.28,1.13,0.90,0.90,"",3,1.3,74,3.7,14201485,13.2,723128,3.1,32553,10.8,95,9.3,4897,9.2
"04005","3","23","74","0","2024","A","N",5,0,0,0,0,0,0,"N",3.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04005","5","23","74","0","2024","A","",410,3122,183132809,37324496,535781,1128,58667,"",1.28,0.90,0.90,0.92,0.82,1.00,1.00,"",19,4.9,243,8.4,21085514,13.0,2254917,6.4,-34826,-6.1,46,4.3,2378,4.2
"04007","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",7.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","23","74","0","2024","A","",144,761,41166375,9016006,85743,1041,54119,"",1.63,0.91,0.81,0.93,0.63,0.89,0.89,"",-5,-3.4,-6,-0.8,1820032,4.6,228493,2.6,-31629,-26.9,54,5.5,2792,5.4
"04009","3","23","74","0","2024","A","",5,53,2710332,0,0,990,51462,"",22.64,7.00,7.15,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,168290,6.6,0,0.0,0,0.0,66,7.1,3423,7.1
"04009","5","23","74","0","2024","A","",71,430,23874100,5396262,48885,1067,55489,"",1.46,0.76,0.69,0.97,0.61,0.90,0.90,"",-1,-1.4,8,1.9,3139735,15.1,289394,5.7,6653,15.8,122,12.9,6355,12.9
"04011","5","23","74","0","2024","A","",12,365,27732423,4730950,241301,1462,76049,"",1.40,1.19,0.96,1.15,4.09,0.80,0.80,"",1,9.1,9,2.5,-5633985,-16.9,-2668587,-36.1,78175,47.9,-339,-18.8,-17611,-18.8
"04012","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",14.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04012","5","23","74","0","2024","A","",27,85,7243998,1170236,15542,1645,85559,"",0.86,0.25,0.39,0.27,0.19,1.55,1.55,"",1,3.8,-19,-18.3,-2438986,-25.2,-94194,-7.4,-7134,-31.5,-147,-8.2,-7621,-8.2
"04013","3","23","74","0","2024","A","",20,1244,103989731,110074,570,1607,83571,"",0.40,0.77,1.00,0.04,0.04,1.29,1.29,"",1,5.3,38,3.2,7088308,7.3,27440,33.2,512,882.8,61,3.9,3194,4.0
"04013","5","23","74","0","2024","A","",11365,174553,14684168595,2083213317,27870391,1618,84124,"",1.02,1.46,1.55,1.29,0.91,1.06,1.06,"",435,4.0,11002,6.7,1685044928,13.0,69007061,3.4,3019229,12.1,90,5.9,4644,5.8
"04015","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04015","5","23","74","0","2024","A","",762,4410,248283117,51099277,760117,1083,56301,"",1.94,1.49,1.53,1.34,1.12,1.03,1.03,"",53,7.5,144,3.4,13599069,5.8,-455014,-0.9,90508,13.5,25,2.4,1283,2.3
"04017","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",4.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04017","5","23","74","0","2024","A","",259,1513,79692192,18452832,368701,1013,52680,"",1.69,1.01,0.98,1.26,1.27,0.97,0.97,"",15,6.1,38,2.6,5483759,7.4,-674982,-3.5,34337,10.3,45,4.6,2352,4.7
"04019","3","23","74","0","2024","A","",3,188,9499413,698552,1542,972,50551,"",0.36,0.69,0.64,1.99,0.85,0.93,0.93,"",-1,-25.0,17,9.9,999150,11.8,46223,7.1,1086,238.2,16,1.7,842,1.7
"04019","5","23","74","0","2024","A","",2114,20751,1324940681,233150105,2989574,1228,63850,"",1.15,1.02,0.98,1.02,0.81,0.96,0.96,"",86,4.2,836,4.2,114235575,9.4,-2079875,-0.9,207322,7.5,59,5.0,3056,5.0
"04021","3","23","74","0","2024","A","",7,171,10276027,231551,1754,1154,60006,"",3.89,3.12,3.69,3.30,4.15,1.18,1.18,"",0,0.0,10,6.2,1185366,13.0,28241,13.9,1612,1135.2,69,6.4,3571,6.3
"04021","5","23","74","0","2024","A","",527,4514,320976138,58670210,1404489,1368,71112,"",1.33,1.11,1.26,1.29,1.64,1.14,1.14,"",64,13.8,855,23.4,73484515,29.7,8830486,17.7,676228,92.9,67,5.1,3481,5.1
"04023","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",2.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04023","5","23","74","0","2024","A","",72,271,14253924,3040961,55482,1013,52678,"",0.75,0.38,0.31,0.37,0.21,0.82,0.82,"",4,5.9,13,5.0,1597422,12.6,113012,3.9,17394,45.7,69,7.3,3574,7.3
"04025","3","23","74","0","2024","A","N",4,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04025","5","23","74","0","2024","A","",1001,6017,355704618,69129170,777245,1137,59113,"",1.73,1.60,1.62,1.45,0.87,1.01,1.01,"",28,2.9,180,3.1,27033917,8.2,-1032535,-1.5,-25017,-3.1,54,5.0,2802,5.0
"04027","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04027","5","23","74","0","2024","A","",449,3963,209633812,44422095,1243197,1017,52898,"",1.45,1.05,0.96,0.93,0.39,0.92,0.92,"",17,3.9,159,4.2,18516954,9.7,-2778963,-5.9,-210583,-14.5,51,5.3,2654,5.3
"04999","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","5","23","74","0","2024","A","",912,3284,334663289,47086810,955930,1960,101905,"",0.47,0.79,0.73,0.65,0.43,0.93,0.93,"",98,12.0,113,3.6,38018202,12.8,-7813454,-14.2,-391730,-29.1,161,8.9,8361,8.9
"05000","2","23","54","0","2024","A","",10,2737,130328802,0,0,916,47625,"",0.63,4.49,4.02,0.00,0.00,0.90,0.89,"",0,0.0,100,3.8,11005603,9.2,0,0.0,0,0.0,46,5.3,2377,5.3
"05000","3","23","54","0","2024","A","",113,3272,144101247,10343818,28467,847,44038,"",3.08,3.59,3.09,9.03,5.47,0.86,0.86,"",2,1.8,123,3.9,11815996,8.9,501845,5.1,-2366,-7.7,39,4.8,2034,4.8
"05000","5","23","54","0","2024","A","",8276,66880,4405869434,684568489,9737054,1267,65877,"",1.02,0.98,1.03,0.92,0.92,1.05,1.05,"",166,2.0,3537,5.6,458322968,11.6,28161395,4.3,-1911154,-16.4,69,5.8,3557,5.7
"05001","3","23","74","0","2024","A","",2,39,1409118,186049,372,690,35901,"",9.03,5.82,4.57,20.29,7.92,0.78,0.78,"",0,0.0,0,0.0,22019,1.6,18978,11.4,-129,-25.7,-1,-0.1,-50,-0.1
"05001","5","23","74","0","2024","A","",34,234,14130928,2011048,8131,1160,60346,"",0.70,0.47,0.50,0.34,0.09,1.07,1.07,"",-49,-59.0,-59,-20.1,-2352663,-14.3,-648233,-24.4,-22912,-73.8,79,7.3,4152,7.4
"05003","3","23","74","0","2024","A","",2,50,1836759,387017,772,706,36735,"",11.28,12.33,10.32,73.40,30.37,0.84,0.84,"",0,0.0,0,0.0,15078,0.8,516,0.1,-386,-33.3,11,1.6,602,1.7
"05003","5","23","74","0","2024","A","",39,560,36137013,7769142,108624,1242,64588,"",1.00,1.85,2.22,2.27,2.11,1.20,1.20,"",0,0.0,74,15.2,4524617,14.3,1599673,25.9,-130791,-54.6,-8,-0.6,-413,-0.6
"05005","3","23","74","0","2024","A","",2,82,3493201,616209,1232,823,42818,"",4.27,7.20,7.77,45.71,22.96,1.09,1.09,"",0,0.0,2,2.5,133733,4.0,20179,3.4,-517,-29.6,20,2.5,1042,2.5
"05005","5","23","74","0","2024","A","",134,625,29377922,6255933,80353,905,47036,"",1.30,0.74,0.72,0.71,0.74,0.97,0.97,"",10,8.1,53,9.3,4088407,16.2,599286,10.6,-19824,-19.8,55,6.5,2824,6.4
"05007","3","23","74","0","2024","A","",5,210,11959761,0,0,1093,56816,"",1.67,2.06,1.64,0.00,0.00,0.79,0.79,"",0,0.0,16,8.2,1347714,12.7,0,0.0,0,0.0,43,4.1,2209,4.0
"05007","5","23","74","0","2024","A","",917,8432,551028837,84083329,1024407,1257,65347,"",1.40,1.11,0.83,0.81,0.89,0.74,0.74,"",47,5.4,1153,15.8,103116386,23.0,10809264,14.8,100770,10.9,74,6.3,3814,6.2
"05009","2","23","74","0","2024","A","",1,274,13608383,0,0,957,49741,"",6.60,40.63,45.79,0.00,0.00,1.13,1.13,"",0,0.0,11,4.2,1149159,9.2,0,0.0,0,0.0,47,5.2,2442,5.2
"05009","3","23","74","0","2024","A","",3,43,1826381,298958,597,823,42806,"",8.57,4.26,4.27,25.65,12.62,1.01,1.01,"",0,0.0,-2,-4.4,-26674,-1.4,3037,1.0,-275,-31.5,25,3.1,1320,3.2
"05009","5","23","74","0","2024","A","N",74,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",6,8.8,0,0,0,0,0,0,0,0,0,0,0,0
"05011","3","23","74","0","2024","A","",1,15,607779,178283,355,784,40745,"",8.51,5.92,6.31,62.15,32.16,1.07,1.07,"",0,0.0,0,0.0,25325,4.3,30780,20.9,-77,-17.8,57,7.8,2964,7.8
"05011","5","23","74","0","2024","A","",20,67,2516863,690590,10657,726,37753,"",0.77,0.35,0.29,0.37,0.48,0.81,0.81,"",2,11.1,-1,-1.5,-21778,-0.9,6015,0.9,-3715,-25.8,9,1.3,466,1.2
"05013","3","23","74","0","2024","A","",1,17,671831,193699,386,753,39136,"",26.41,7.39,4.53,63.83,37.23,0.61,0.61,"",0,0.0,1,6.2,87785,15.0,13698,7.6,-125,-24.5,69,10.1,3560,10.0
"05013","5","23","74","0","2024","A","",12,112,6089655,1080855,3735,1048,54494,"",1.44,0.65,0.45,0.55,0.18,0.69,0.69,"",1,9.1,66,143.5,4289374,238.3,660124,156.9,766,25.8,290,38.3,15072,38.2
"05015","3","23","74","0","2024","A","",2,27,1135068,278979,558,816,42432,"",7.04,3.56,4.24,29.65,17.60,1.20,1.20,"",0,0.0,-3,-10.0,75458,7.1,-9175,-3.2,-276,-33.1,135,19.8,7013,19.8
"05015","5","23","74","0","2024","A","",85,430,21696061,3730456,24006,971,50495,"",1.36,0.76,0.89,0.61,0.37,1.17,1.17,"",2,2.4,-5,-1.1,819203,3.9,-185506,-4.7,-7196,-23.1,48,5.2,2511,5.2
"05017","3","23","74","0","2024","A","",1,15,509842,126219,251,639,33251,"",8.07,8.00,7.15,62.84,16.48,0.87,0.87,"",0,0.0,2,15.4,140447,38.0,30562,31.9,-35,-12.2,85,15.3,4467,15.5
"05017","5","23","74","0","2024","A","N",13,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,"N",-2,-13.3,0,0,0,0,0,0,0,0,0,0,0,0
"05019","3","23","74","0","2024","A","",4,43,1691442,28205,704,754,39184,"",17.26,7.08,6.99,4.53,21.10,0.98,0.98,"",1,33.3,-4,-8.5,108446,6.9,17148,155.1,671,2033.3,104,16.0,5383,15.9
"05019","5","23","74","0","2024","A","",26,92,6511578,844506,17066,1365,70971,"",0.51,0.20,0.29,0.21,0.25,1.45,1.45,"",-1,-3.7,-5,-5.2,-216888,-3.2,-144492,-14.6,-1405,-7.6,24,1.8,1246,1.8
"05021","5","23","74","0","2024","A","N",31,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",-1,-3.1,0,0,0,0,0,0,0,0,0,0,0,0
"05023","3","23","74","0","2024","A","",1,29,1025753,274988,549,676,35169,"",4.39,6.31,6.09,45.75,24.13,0.96,0.96,"",0,0.0,-1,-3.3,12152,1.2,11499,4.4,-241,-30.5,23,3.5,1194,3.5
"05023","5","23","74","0","2024","A","",64,298,14583055,2739071,30262,942,48978,"",1.28,0.87,0.95,0.70,0.66,1.09,1.09,"",1,1.6,8,2.8,857759,6.2,-250471,-8.4,-18682,-38.2,30,3.3,1568,3.3
"05025","3","23","74","0","2024","A","",1,15,501387,138417,553,625,32522,"",22.25,20.38,17.40,164.89,126.91,0.83,0.83,"",0,0.0,2,15.4,78073,18.4,-13048,-8.6,99,21.8,14,2.3,773,2.4
"05025","5","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","3","23","74","0","2024","A","",2,44,1462191,0,0,644,33485,"",9.09,7.71,5.94,0.00,0.00,0.78,0.78,"",0,0.0,2,4.8,144572,11.0,0,0.0,0,0.0,47,7.9,2421,7.8
"05027","5","23","74","0","2024","A","",30,139,6711951,1305013,7847,926,48143,"",0.62,0.33,0.30,0.30,0.10,0.91,0.91,"",1,3.4,7,5.3,700532,11.7,34977,2.8,-46,-0.6,47,5.3,2429,5.3
"05029","3","23","74","0","2024","A","",2,51,2208857,295829,1183,837,43524,"",11.33,11.13,11.10,54.82,41.35,1.00,1.00,"",0,0.0,1,2.0,131457,6.3,24146,8.9,412,53.4,30,3.7,1556,3.7
"05029","5","23","74","0","2024","A","",55,546,38443819,5201017,72066,1353,70346,"",1.42,1.60,2.12,1.48,1.24,1.32,1.32,"",0,0.0,30,5.8,5465565,16.6,205956,4.1,8103,12.7,123,10.0,6383,10.0
"05031","3","23","74","0","2024","A","",2,115,5869038,478674,957,979,50924,"",1.88,2.97,3.34,10.78,4.57,1.12,1.12,"",0,0.0,4,3.6,446487,8.2,6079,1.3,-426,-30.8,43,4.6,2255,4.6
"05031","5","23","74","0","2024","A","",286,2617,165122934,25554077,404571,1213,63086,"",1.22,0.91,1.03,0.89,0.95,1.14,1.14,"",7,2.5,-12,-0.5,-2991056,-1.8,-656170,-2.5,-39628,-8.9,-17,-1.4,-856,-1.3
"05033","3","23","74","0","2024","A","",2,42,2230680,450327,900,1015,52797,"",4.41,3.09,3.84,23.25,12.88,1.24,1.24,"",0,0.0,0,0.0,227172,11.3,24775,5.8,-377,-29.5,87,9.4,4520,9.4
"05033","5","23","74","0","2024","A","",150,1278,79214501,13281674,134734,1192,61979,"",1.50,1.26,1.50,1.06,0.95,1.19,1.18,"",5,3.4,55,4.5,8438290,11.9,-242048,-1.8,-86234,-39.0,79,7.1,4104,7.1
"05035","3","23","74","0","2024","A","",2,48,3015072,329620,659,1214,63143,"",5.16,4.21,6.31,20.96,9.27,1.51,1.51,"",0,0.0,4,9.1,1200711,66.2,171600,108.6,185,39.0,413,51.6,21513,51.7
"05035","5","23","74","0","2024","A","",36,304,19665890,3206413,42315,1245,64744,"",0.42,0.36,0.45,0.31,0.29,1.26,1.26,"",3,9.1,-16,-5.0,-366172,-1.8,40128,1.3,-53380,-55.8,39,3.2,2046,3.3
"05037","2","23","74","0","2024","A","",1,258,12043100,0,0,899,46724,"",14.42,115.16,142.61,0.00,0.00,1.24,1.24,"",0,0.0,10,4.0,1016980,9.2,0,0.0,0,0.0,43,5.0,2219,5.0
"05037","3","23","74","0","2024","A","",1,26,693200,188182,376,518,26920,"",6.24,7.75,5.71,51.77,23.49,0.74,0.74,"",0,0.0,1,4.0,47712,7.4,3342,1.8,-178,-32.1,26,5.3,1356,5.3
"05037","5","23","74","0","2024","A","",24,91,4071168,835161,5963,860,44738,"",0.68,0.36,0.37,0.35,0.18,1.01,1.01,"",1,4.3,-3,-3.2,-54385,-1.3,-67289,-7.5,-5977,-50.1,19,2.3,1004,2.3
"05039","3","23","74","0","2024","A","",1,15,439516,0,0,557,28979,"",13.14,8.21,6.13,0.00,0.00,0.74,0.74,"",0,0.0,-1,-6.2,38754,9.7,0,0.0,0,0.0,68,13.9,3534,13.9
"05039","5","23","74","0","2024","A","",14,64,3055082,611931,3817,920,47860,"",0.84,0.47,0.47,0.39,0.18,1.00,1.00,"",-2,-12.5,11,20.8,-3566,-0.1,80830,15.2,300,8.5,-185,-16.7,-9579,-16.7
"05041","3","23","74","0","2024","A","",1,7,603178,130452,2739,1740,90477,"",6.53,2.41,5.00,40.17,226.68,2.18,2.18,"",0,0.0,2,40.0,192015,46.7,41867,47.3,2297,519.7,159,10.1,8244,10.0
"05041","5","23","74","0","2024","A","",15,82,3951151,725858,3500,926,48136,"",0.45,0.38,0.36,0.34,0.14,0.95,0.95,"",1,7.1,4,5.1,207838,5.6,107331,17.4,26,0.7,4,0.4,196,0.4
"05043","3","23","74","0","2024","A","",1,5,151812,31754,128,574,29865,"",5.43,1.12,0.88,6.37,6.33,0.77,0.77,"",0,0.0,0,0.0,9093,6.4,-276,-0.9,-32,-20.0,51,9.8,2680,9.9
"05043","5","23","74","0","2024","A","",29,172,9559378,1861670,19930,1069,55578,"",0.72,0.52,0.61,0.58,0.49,1.17,1.17,"",-3,-9.4,-8,-4.4,-95373,-1.0,-59597,-3.1,-20508,-50.7,35,3.4,1816,3.4
"05045","3","23","74","0","2024","A","",2,72,3798113,379264,757,1017,52874,"",1.74,2.25,2.71,9.93,4.28,1.21,1.21,"",0,0.0,1,1.4,247700,7.0,19827,5.5,-322,-29.8,56,5.8,2927,5.9
"05045","5","23","74","0","2024","A","",410,3780,235376824,36274162,360801,1197,62262,"",1.62,1.58,1.84,1.46,1.01,1.16,1.16,"",5,1.2,221,6.2,31680280,15.6,2668992,7.9,-116895,-24.5,96,8.7,5029,8.8
"05047","3","23","74","0","2024","A","",1,19,779378,172322,1034,775,40313,"",7.17,5.43,5.72,42.83,66.13,1.04,1.04,"",0,0.0,-1,-5.0,117523,17.8,-3981,-2.3,184,21.6,128,19.8,6659,19.8
"05047","5","23","74","0","2024","A","",40,189,8729487,1859664,34325,889,46229,"",1.30,0.72,0.70,0.71,1.08,0.97,0.97,"",-1,-2.4,-5,-2.6,728603,9.1,-241346,-11.5,-8244,-19.4,97,12.2,5058,12.3
"05049","5","23","74","0","2024","A","N",20,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",6,42.9,0,0,0,0,0,0,0,0,0,0,0,0
"05051","3","23","74","0","2024","A","",3,106,4300601,346935,819,780,40572,"",2.60,3.96,3.97,10.07,5.46,1.00,1.00,"",0,0.0,1,1.0,53856,1.3,10912,3.2,-385,-32.0,5,0.6,255,0.6
"05051","5","23","74","0","2024","A","",377,2008,102730583,19938021,283328,984,51159,"",1.49,1.01,1.04,0.89,0.93,1.03,1.03,"",8,2.2,31,1.6,6138136,6.4,356629,1.8,7508,2.7,44,4.7,2303,4.7
"05053","5","23","74","0","2024","A","",44,377,28702541,3552109,29173,1463,76067,"",1.60,1.56,2.14,1.33,0.50,1.37,1.37,"",6,15.8,56,17.4,2818399,10.9,576437,19.4,6272,27.4,-89,-5.7,-4653,-5.8
"05055","2","23","74","0","2024","A","",1,271,14344563,0,0,1018,52932,"",6.88,36.77,44.96,0.00,0.00,1.22,1.22,"",0,0.0,9,3.4,1211329,9.2,0,0.0,0,0.0,54,5.6,2805,5.6
"05055","3","23","74","0","2024","A","",2,63,2761790,0,0,846,44013,"",5.96,5.71,6.02,0.00,0.00,1.06,1.06,"",0,0.0,0,0.0,160957,6.2,0,0.0,0,0.0,48,6.0,2510,6.0
"05055","5","23","74","0","2024","A","",71,510,32832123,6086908,125333,1239,64429,"",0.96,0.62,0.78,0.70,0.78,1.27,1.27,"",-2,-2.7,30,6.2,3234769,10.9,-95184,-1.5,-26306,-17.3,54,4.6,2811,4.6
"05057","2","23","74","0","2024","A","",1,278,12400548,0,0,858,44606,"",13.01,77.45,83.70,0.00,0.00,1.08,1.08,"",0,0.0,10,3.7,1047161,9.2,0,0.0,0,0.0,43,5.3,2203,5.2
"05057","3","23","74","0","2024","A","",2,35,1429744,0,0,789,41045,"",11.26,6.51,6.71,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,61611,4.5,0,0.0,0,0.0,28,3.7,1485,3.8
"05057","5","23","74","0","2024","A","",25,152,7498324,1540517,11700,948,49277,"",0.64,0.38,0.39,0.38,0.30,1.02,1.01,"",-3,-10.7,-1,-0.7,453138,6.4,-32199,-2.0,-9340,-44.4,64,7.2,3330,7.2
"05059","3","23","74","0","2024","A","",3,49,1636601,233689,467,640,33287,"",13.65,8.73,6.90,35.72,17.25,0.79,0.79,"",0,0.0,-7,-12.5,-60,0.0,-11977,-4.9,-236,-33.6,75,13.3,3930,13.4
"05059","5","23","74","0","2024","A","",62,193,7664033,1753605,34414,764,39727,"",1.28,0.46,0.35,0.41,0.63,0.77,0.77,"",-2,-3.1,-11,-5.4,-481077,-5.9,-230656,-11.6,-12089,-26.0,-3,-0.4,-167,-0.4
"05061","3","23","74","0","2024","A","",1,18,713595,0,0,752,39101,"",8.36,4.16,4.30,0.00,0.00,1.02,1.02,"",0,0.0,-1,-5.3,52458,7.9,0,0.0,0,0.0,68,9.9,3524,9.9
"05061","5","23","74","0","2024","A","",20,176,12094972,2163938,44913,1320,68656,"",0.76,0.55,0.80,0.70,1.73,1.46,1.46,"",-1,-4.8,58,49.2,6704540,124.4,1086754,100.9,33476,292.7,442,50.3,23007,50.4
"05063","2","23","74","0","2024","A","",1,252,11375213,0,0,867,45080,"",6.82,30.41,30.96,0.00,0.00,1.02,1.02,"",0,0.0,8,3.3,960578,9.2,0,0.0,0,0.0,44,5.3,2309,5.4
"05063","3","23","74","0","2024","A","",3,78,3132476,150476,300,773,40203,"",8.85,6.29,5.93,10.00,4.57,0.94,0.94,"",0,0.0,5,6.8,108411,3.6,9935,7.1,-106,-26.1,-25,-3.1,-1270,-3.1
"05063","5","23","74","0","2024","A","",68,572,33862154,6010231,198307,1139,59225,"",0.91,0.62,0.70,0.61,1.49,1.14,1.14,"",3,4.6,35,6.5,3108130,10.1,-628983,-9.5,-135917,-40.7,38,3.5,1964,3.4
"05065","5","23","74","0","2024","A","N",22,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"05067","3","23","74","0","2024","A","",2,32,1047952,222681,445,625,32495,"",13.52,8.86,6.73,60.61,19.41,0.75,0.75,"",0,0.0,7,28.0,97756,10.3,15077,7.3,-178,-28.6,-118,-15.9,-6157,-15.9
"05067","5","23","74","0","2024","A","",20,162,9990165,1380558,44343,1182,61478,"",0.61,0.60,0.70,0.58,0.95,1.16,1.16,"",-1,-4.8,10,6.6,1846879,22.7,96420,7.5,-41287,-48.2,148,14.3,7727,14.4
"05069","2","23","74","0","2024","A","",1,257,12032469,0,0,900,46804,"",3.95,21.64,21.56,0.00,0.00,1.00,1.00,"",0,0.0,10,4.0,1016085,9.2,0,0.0,0,0.0,41,4.8,2143,4.8
"05069","3","23","74","0","2024","A","",2,95,3445421,0,0,695,36141,"",3.41,5.35,4.29,0.00,0.00,0.80,0.80,"",0,0.0,5,5.6,-168408,-4.7,0,0.0,0,0.0,-74,-9.6,-3828,-9.6
"05069","5","23","74","0","2024","A","",84,472,25282006,4525576,43784,1030,53545,"",0.65,0.36,0.35,0.37,0.28,0.97,0.97,"",7,9.1,12,2.6,1828674,7.8,-559954,-11.0,-90179,-67.3,50,5.1,2578,5.1
"05071","5","23","74","0","2024","A","",46,237,9853339,2185903,22206,798,41517,"",1.19,0.56,0.52,0.58,0.63,0.92,0.92,"",-3,-6.1,-2,-0.8,605883,6.6,-69325,-3.1,-8327,-27.3,53,7.1,2771,7.2
"05073","3","23","74","0","2024","A","",1,18,701498,185197,370,746,38793,"",17.34,23.79,26.32,201.56,79.08,1.10,1.10,"",0,0.0,1,5.9,90153,14.7,22521,13.8,-117,-24.0,48,6.9,2475,6.8
"05073","5","23","74","0","2024","A","",10,74,4480900,838576,6215,1172,60965,"",0.79,1.31,1.84,1.41,0.66,1.41,1.41,"",0,0.0,16,27.6,1176234,35.6,253585,43.3,3265,110.7,79,7.2,4151,7.3
"05075","5","23","74","0","2024","A","",27,180,14322371,2059118,34116,1533,79716,"",0.87,0.86,1.47,0.97,1.20,1.71,1.71,"",0,0.0,-10,-5.3,-856109,-5.6,-248586,-10.8,-18245,-34.8,-7,-0.5,-382,-0.5
"05077","3","23","74","0","2024","A","",2,23,689604,110425,220,577,29983,"",26.66,20.12,15.66,98.48,43.34,0.78,0.78,"",0,0.0,0,0.0,32292,4.9,8757,8.6,-85,-27.9,33,6.1,1712,6.1
"05077","5","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
